Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST4991,59,50430,724649,809,12,No
CUST4992,43,133943,496907,482,24,No
CUST4993,27,142972,589630,413,24,Yes
CUST4994,40,44066,794135,747,24,No
CUST4995,24,50003,418998,311,48,Yes
CUST4996,35,146154,591430,729,12,No
CUST4997,51,146443,692669,572,60,Yes
CUST4998,42,35831,593423,785,12,Yes
CUST4999,42,132992,427906,695,60,Yes
CUST5000,42,45702,719946,834,36,No
CUST5001,56,76336,457773,654,12,No
CUST5002,47,65517,150734,677,48,No
CUST5003,53,50054,714540,646,48,Yes
CUST5004,25,141443,554388,699,24,No
CUST5005,36,136469,453506,677,24,Yes
CUST5006,34,77531,224555,646,36,No
CUST5007,23,106148,512091,423,24,Yes
CUST5008,43,26466,733987,846,24,No
CUST5009,38,96767,721407,717,36,Yes
CUST5010,45,21159,647137,819,12,Yes
CUST5011,49,143559,234177,900,24,No
CUST5012,33,111679,755776,566,60,Yes
CUST5013,39,33850,291777,398,36,No
CUST5014,60,63944,756412,335,36,Yes
CUST5015,21,87545,201204,337,36,Yes
CUST5016,38,119679,148922,888,12,No
CUST5017,24,34801,442735,879,12,No
CUST5018,41,22744,407969,561,12,Yes
CUST5019,48,73100,422603,358,48,Yes
CUST5020,27,134696,220666,491,24,Yes
CUST5021,33,113604,541407,476,24,Yes
CUST5022,31,109936,62186,871,60,No
CUST5023,42,66731,171396,761,48,No
CUST5024,56,123394,634389,379,36,No
CUST5025,32,134526,101560,753,36,No
CUST5026,50,117991,157602,413,36,Yes
CUST5027,45,80995,365024,506,12,No
CUST5028,59,74239,275050,580,12,Yes
CUST5029,44,57843,281114,569,12,Yes
CUST5030,33,108317,725158,602,36,No
CUST5031,23,149509,683133,428,48,Yes
CUST5032,21,128674,399778,881,48,No
CUST5033,55,81715,786977,541,36,Yes
CUST5034,58,27713,374399,850,60,Yes
CUST5035,38,34213,620813,693,48,No
CUST5036,37,137001,327682,513,60,No
CUST5037,44,108425,547917,797,12,No
CUST5038,49,75985,289401,778,48,No
CUST5039,39,136210,303177,511,60,Yes
CUST5040,60,29788,93582,743,36,No
CUST5041,52,121941,73419,597,24,No
CUST5042,55,93173,613404,554,36,No
CUST5043,41,29657,510710,697,60,No
CUST5044,58,131825,789858,440,12,Yes
CUST5045,28,60335,735536,662,60,No
CUST5046,35,33778,152621,661,12,No
CUST5047,58,69102,782907,356,48,Yes
CUST5048,48,57916,798082,519,36,Yes
CUST5049,23,59698,693019,377,12,Yes
CUST5050,37,96752,259573,350,36,Yes
CUST5051,38,38199,232478,428,48,Yes
CUST5052,51,53750,90675,484,12,No
CUST5053,22,129057,58001,314,12,Yes
CUST5054,51,47441,401536,470,24,No
CUST5055,35,100578,121301,543,12,No
CUST5056,39,66154,477768,443,60,Yes
CUST5057,36,91092,762159,443,12,Yes
CUST5058,23,65603,194860,499,60,No
CUST5059,36,134080,509079,364,36,Yes
CUST5060,33,109922,678075,669,24,Yes
CUST5061,33,55184,752982,807,48,No
CUST5062,43,22302,451663,667,24,Yes
CUST5063,42,132426,77025,875,12,No
CUST5064,22,93398,631718,646,12,Yes
CUST5065,56,108709,169672,608,24,Yes
CUST5066,27,145130,675567,450,12,Yes
CUST5067,59,87497,762319,545,48,Yes
CUST5068,44,102566,397333,354,24,Yes
CUST5069,31,69989,712020,518,60,Yes
CUST5070,39,87963,501310,870,36,No
CUST5071,31,21948,684567,745,36,No
CUST5072,24,63375,255910,645,60,Yes
CUST5073,42,96862,110817,673,24,No
CUST5074,23,36875,207044,735,36,No
CUST5075,51,89099,696538,854,12,No
CUST5076,42,113035,682998,789,60,No
CUST5077,29,110924,732558,382,48,Yes
CUST5078,31,69600,306105,845,36,No
CUST5079,30,53959,563641,646,12,No
CUST5080,33,37088,675960,896,60,No
CUST5081,45,147051,547451,665,36,Yes
CUST5082,46,53139,122484,740,12,Yes
CUST5083,28,74087,394618,607,60,No
CUST5084,29,44417,577272,505,48,Yes
CUST5085,58,22863,235120,574,48,Yes
CUST5086,37,53541,780146,593,24,Yes
CUST5087,35,38595,261751,633,36,No
CUST5088,44,113295,385162,444,48,Yes
CUST5089,39,90203,103185,694,48,Yes
CUST5090,22,92311,683035,420,48,Yes
CUST5091,48,124217,366871,639,48,No
CUST5092,45,92992,751755,482,12,Yes
CUST5093,23,88612,395085,410,12,Yes
CUST5094,29,38044,344222,410,48,Yes
CUST5095,49,97901,65687,675,48,Yes
CUST5096,33,20599,109033,428,12,No
CUST5097,29,126898,60655,534,12,Yes
CUST5098,56,62242,233892,620,12,No
CUST5099,52,42985,350304,852,48,No
CUST5100,31,99772,673958,363,36,No
CUST5101,31,25087,223833,525,48,Yes
CUST5102,28,59584,376189,619,24,No
CUST5103,55,74761,609055,487,60,Yes
CUST5104,58,22616,587913,864,36,No
CUST5105,31,97187,652184,697,60,No
CUST5106,31,90667,723565,589,48,Yes
CUST5107,60,78479,438288,634,48,No
CUST5108,49,139087,314429,378,48,Yes
CUST5109,24,81830,264895,390,48,Yes
CUST5110,57,146866,783732,763,60,No
CUST5111,55,35716,747822,836,48,No
CUST5112,28,111446,779247,349,36,No
CUST5113,57,111091,124137,717,24,No
CUST5114,52,52979,252524,622,36,Yes
CUST5115,56,122866,751354,744,60,No
CUST5116,56,45392,720036,652,60,No
CUST5117,42,109899,304442,563,36,No
CUST5118,57,41178,189185,767,12,No
CUST5119,44,71188,561131,864,36,No
CUST5120,32,68064,562914,875,60,Yes
CUST5121,38,55104,103009,547,48,No
CUST5122,59,141741,310063,846,60,No
CUST5123,26,91443,741420,316,24,Yes
CUST5124,45,50291,108159,819,36,No
CUST5125,54,43461,771193,406,24,Yes
CUST5126,56,36312,652447,587,24,Yes
CUST5127,53,107229,561286,559,60,Yes
CUST5128,24,83284,495302,683,60,No
CUST5129,39,130220,661232,347,48,Yes
CUST5130,48,95407,252780,620,24,No
CUST5131,31,80544,300714,474,24,Yes
CUST5132,39,44602,150153,629,36,No
CUST5133,44,36055,521719,541,12,Yes
CUST5134,49,99210,126602,357,12,Yes
CUST5135,27,23345,267305,727,24,No
CUST5136,22,142802,548623,641,48,No
CUST5137,40,127170,694440,349,12,Yes
CUST5138,56,115688,358644,825,24,No
CUST5139,30,47184,217787,381,12,Yes
CUST5140,37,121570,535392,484,36,Yes
CUST5141,22,38458,332978,318,60,Yes
CUST5142,54,69658,770077,394,36,Yes
CUST5143,33,38114,247142,666,12,No
CUST5144,31,91496,311967,763,12,No
CUST5145,30,21446,671149,705,60,No
CUST5146,29,98091,488318,685,48,Yes
CUST5147,57,106388,406507,783,36,No
CUST5148,55,109861,83082,831,60,Yes
CUST5149,39,91011,567248,374,60,Yes
CUST5150,21,27105,373072,327,12,Yes
CUST5151,44,92342,764460,576,12,Yes
CUST5152,33,129752,510284,335,36,Yes
CUST5153,29,92815,625007,652,36,No
CUST5154,52,99068,104255,667,48,No
CUST5155,33,56623,575403,652,24,No
CUST5156,57,47855,764020,697,36,Yes
CUST5157,55,64346,142506,488,24,Yes
CUST5158,27,105348,225656,494,12,No
CUST5159,38,39294,659229,332,24,No
CUST5160,60,20526,392444,646,48,No
CUST5161,23,140803,714288,450,36,Yes
CUST5162,27,137254,248103,791,36,No
CUST5163,54,38658,336115,750,24,No
CUST5164,58,101538,496006,702,36,No
CUST5165,35,80091,291574,310,60,Yes
CUST5166,56,124971,272025,667,24,Yes
CUST5167,30,135558,607552,585,24,Yes
CUST5168,22,111291,591779,830,36,No
CUST5169,59,43004,587833,796,24,No
CUST5170,50,103871,228200,423,60,Yes
CUST5171,42,104695,407357,683,12,No
CUST5172,59,41868,107884,429,12,Yes
CUST5173,43,58682,496609,575,60,Yes
CUST5174,46,144417,772848,834,48,No
CUST5175,57,61426,228741,599,48,Yes
CUST5176,53,119332,439712,564,36,Yes
CUST5177,51,99702,609483,591,36,Yes
CUST5178,60,63089,530739,385,60,Yes
CUST5179,37,28839,771751,613,36,Yes
CUST5180,27,134824,100971,415,12,Yes
CUST5181,49,144025,411379,448,36,Yes
CUST5182,45,82870,622861,472,36,Yes
CUST5183,46,30105,520533,597,48,Yes
CUST5184,53,92920,64189,655,12,Yes
CUST5185,52,148530,733368,557,36,Yes
CUST5186,57,95848,671500,762,60,No
CUST5187,53,91801,288031,352,36,No
CUST5188,41,132755,143727,751,24,No
CUST5189,40,94867,473830,306,36,No
CUST5190,58,92318,85058,517,60,Yes
CUST5191,59,91252,394200,658,12,Yes
CUST5192,41,128247,594726,738,48,No
CUST5193,30,126280,194396,658,48,Yes
CUST5194,40,42216,754499,489,60,Yes
CUST5195,53,115539,492152,745,12,No
CUST5196,46,122572,336471,665,60,No
CUST5197,59,73162,523058,465,60,Yes
CUST5198,45,131007,332840,452,12,Yes
CUST5199,53,114795,471795,556,12,Yes
CUST5200,21,118066,173194,385,12,Yes
CUST5201,58,148316,96085,895,60,No
CUST5202,41,26385,296283,438,36,Yes
CUST5203,25,120245,576568,779,48,No
CUST5204,37,100651,428188,333,36,No
CUST5205,47,85597,594334,816,48,No
CUST5206,50,60298,748252,414,60,No
CUST5207,34,100097,477908,700,12,No
CUST5208,29,136217,192794,557,12,Yes
CUST5209,54,87717,287632,542,36,No
CUST5210,52,24239,407780,634,48,No
CUST5211,44,110648,781788,603,60,No
CUST5212,60,28880,516365,696,12,Yes
CUST5213,48,112515,489300,338,12,Yes
CUST5214,45,97245,194138,384,60,Yes
CUST5215,28,73036,775008,389,60,Yes
CUST5216,44,23440,547853,732,60,No
CUST5217,30,21096,392571,449,48,No
CUST5218,40,98322,720314,584,48,Yes
CUST5219,46,84293,148092,708,24,Yes
CUST5220,23,146957,164886,864,60,No
CUST5221,60,33030,420700,831,60,No
CUST5222,35,39149,609616,389,24,No
CUST5223,50,90599,120769,407,12,No
CUST5224,53,46529,428762,526,24,No
CUST5225,57,78416,279056,491,24,No
CUST5226,59,32780,615506,411,60,No
CUST5227,37,89649,503448,308,48,Yes
CUST5228,43,96635,86394,688,12,No
CUST5229,57,132668,507594,852,48,No
CUST5230,28,45790,222487,835,24,No
CUST5231,48,45855,666200,737,24,No
CUST5232,38,134855,592445,412,24,Yes
CUST5233,41,103155,726446,467,48,Yes
CUST5234,54,29363,165251,783,60,Yes
CUST5235,46,134592,197823,708,24,No
CUST5236,48,122392,769736,664,24,Yes
CUST5237,33,131047,544209,307,24,Yes
CUST5238,31,84230,753857,553,48,Yes
CUST5239,60,114902,347940,738,12,No
CUST5240,23,28347,326167,341,36,Yes
CUST5241,35,140671,330357,361,48,Yes
CUST5242,25,141984,397776,642,60,Yes
CUST5243,28,99399,145702,793,48,No
CUST5244,48,147407,335641,379,48,No
CUST5245,58,144604,771433,712,12,No
CUST5246,55,20472,656496,810,36,No
CUST5247,55,54790,682412,541,36,No
CUST5248,43,71337,287910,483,60,Yes
CUST5249,56,130607,218555,516,36,No
CUST5250,56,122077,288391,881,24,No
CUST5251,30,85580,613526,424,60,Yes
CUST5252,56,83183,344815,864,36,No
CUST5253,60,101085,684847,341,24,No
CUST5254,41,113804,765337,530,12,Yes
CUST5255,28,125900,358413,441,48,No
CUST5256,33,114980,583170,527,24,Yes
CUST5257,57,43325,213199,655,24,No
CUST5258,57,89577,340831,790,36,No
CUST5259,51,115099,648410,354,60,Yes
CUST5260,60,39991,474469,756,12,No
CUST5261,55,143024,404610,808,48,No
CUST5262,45,115543,575636,662,48,Yes
CUST5263,38,92524,764757,898,24,No
CUST5264,33,94247,595093,640,48,Yes
CUST5265,60,78240,576441,445,36,Yes
CUST5266,58,83531,457813,628,48,Yes
CUST5267,43,147279,449171,441,60,Yes
CUST5268,28,111996,651615,730,36,No
CUST5269,22,96868,231409,878,60,No
CUST5270,39,72296,320886,550,24,Yes
CUST5271,37,86641,445179,855,48,No
CUST5272,27,86543,99167,621,60,No
CUST5273,55,31380,612478,532,48,No
CUST5274,25,123474,97830,564,48,No
CUST5275,58,56619,113354,614,60,Yes
CUST5276,44,89512,321395,547,24,Yes
CUST5277,30,135589,189063,727,24,No
CUST5278,37,138403,74863,713,36,No
CUST5279,21,137644,210058,395,12,Yes
CUST5280,35,36852,671603,418,36,Yes
CUST5281,56,56061,780364,863,48,Yes
CUST5282,33,130834,394293,423,60,Yes
CUST5283,41,137270,135313,895,12,No
CUST5284,44,149150,384227,703,12,No
CUST5285,32,127244,732653,622,36,No
CUST5286,55,41906,340640,477,24,Yes
CUST5287,31,35845,518754,417,60,Yes
CUST5288,46,48685,359343,452,12,Yes
CUST5289,21,95005,458115,353,12,Yes
CUST5290,34,29178,536111,879,24,No
CUST5291,52,79586,549850,551,12,Yes
CUST5292,51,50092,463864,521,12,No
CUST5293,45,91042,709565,410,24,Yes
CUST5294,36,74629,410612,892,48,No
CUST5295,29,108844,446668,667,60,Yes
CUST5296,25,122208,61881,505,24,No
CUST5297,31,127773,274955,600,60,No
CUST5298,52,77737,729281,527,48,Yes
CUST5299,30,34499,279887,720,24,No
CUST5300,35,105554,730322,892,60,No
CUST5301,36,40811,399503,642,12,No
CUST5302,57,73762,139695,562,48,No
CUST5303,54,132915,170290,409,36,Yes
CUST5304,32,89362,306231,308,60,Yes
CUST5305,29,116533,137650,571,36,No
CUST5306,31,138407,137318,809,24,No
CUST5307,37,124094,148959,362,36,No
CUST5308,47,98376,374729,892,24,No
CUST5309,23,108570,398245,782,36,No
CUST5310,51,42765,750685,880,48,No
CUST5311,54,44550,102053,697,24,Yes
CUST5312,51,140405,517598,823,60,No
CUST5313,24,91068,384337,647,36,Yes
CUST5314,37,89837,126788,450,24,Yes
CUST5315,21,66495,587393,360,60,Yes
CUST5316,57,133857,172529,433,60,No
CUST5317,53,58565,83372,884,24,No
CUST5318,53,137640,574648,402,48,No
CUST5319,36,68926,337827,355,60,Yes
CUST5320,37,97715,264989,797,48,No
CUST5321,48,141444,715166,459,36,Yes
CUST5322,42,48919,441098,552,48,Yes
CUST5323,55,149523,200316,334,12,Yes
CUST5324,50,112298,521495,653,60,Yes
CUST5325,27,138518,576870,588,12,Yes
CUST5326,32,95091,691124,826,24,No
CUST5327,30,94079,542249,642,60,Yes
CUST5328,21,85854,643926,369,12,Yes
CUST5329,21,66478,761928,478,60,Yes
CUST5330,49,81183,75711,785,60,No
CUST5331,51,94609,187523,875,48,No
CUST5332,44,32244,567960,389,48,Yes
CUST5333,36,86442,277338,759,48,No
CUST5334,27,140804,324372,326,24,No
CUST5335,39,58053,351594,457,24,Yes
CUST5336,54,124462,325924,513,24,Yes
CUST5337,44,142436,438148,589,60,Yes
CUST5338,55,135602,175792,670,36,Yes
CUST5339,24,142303,130712,745,24,No
CUST5340,29,91209,75325,891,48,No
CUST5341,47,114230,779749,439,48,Yes
CUST5342,26,108039,551317,425,12,Yes
CUST5343,36,119799,693149,815,36,No
CUST5344,45,63576,636020,468,36,Yes
CUST5345,30,60930,498229,724,12,No
CUST5346,21,34073,160563,786,12,No
CUST5347,35,101717,388023,858,48,No
CUST5348,31,87952,275485,458,24,Yes
CUST5349,31,125667,536732,436,60,Yes
CUST5350,52,54948,703602,844,36,No
CUST5351,26,125210,780277,561,48,Yes
CUST5352,43,21184,175258,427,60,Yes
CUST5353,53,71778,573323,347,48,No
CUST5354,22,118852,662406,860,60,Yes
CUST5355,24,58837,171565,350,36,Yes
CUST5356,22,46486,536008,420,36,Yes
CUST5357,33,30794,727372,431,60,Yes
CUST5358,32,113865,745698,849,60,No
CUST5359,34,145013,76749,703,60,No
CUST5360,52,88252,403443,494,12,No
CUST5361,49,90419,96369,797,60,No
CUST5362,22,38471,742017,875,12,No
CUST5363,52,61855,238082,617,36,No
CUST5364,44,95765,110142,647,36,No
CUST5365,41,124429,141959,866,48,No
CUST5366,33,137932,379474,720,12,No
CUST5367,28,131507,57860,367,48,Yes
CUST5368,50,28256,656037,785,24,No
CUST5369,34,58929,347199,870,48,Yes
CUST5370,59,41328,408227,558,48,Yes
CUST5371,49,92696,703410,689,36,No
CUST5372,39,130294,323198,587,36,Yes
CUST5373,45,20358,631089,400,48,Yes
CUST5374,55,64856,637027,522,48,Yes
CUST5375,47,145906,151248,555,36,No
CUST5376,50,35262,109714,521,36,No
CUST5377,50,96056,245442,646,24,No
CUST5378,41,56327,453118,338,36,Yes
CUST5379,24,81398,270999,533,48,Yes
CUST5380,31,83378,194975,634,60,No
CUST5381,21,82280,561262,520,60,Yes
CUST5382,44,70657,432410,415,48,Yes
CUST5383,56,75602,171204,645,24,Yes
CUST5384,31,108364,410982,573,12,No
CUST5385,48,101148,545628,315,24,Yes
CUST5386,59,92560,462770,577,60,Yes
CUST5387,57,57067,474970,334,36,Yes
CUST5388,48,144893,777509,364,60,No
CUST5389,40,130641,786164,601,12,No
CUST5390,51,66475,717874,313,12,Yes
CUST5391,51,84775,76643,561,12,Yes
CUST5392,35,99594,697792,687,48,Yes
CUST5393,43,145814,739226,768,60,Yes
CUST5394,41,29681,166339,675,60,Yes
CUST5395,39,75461,711161,640,24,Yes
CUST5396,59,140372,451193,524,48,No
CUST5397,57,127764,80326,870,24,No
CUST5398,45,50205,174103,461,36,Yes
CUST5399,37,137211,535490,780,36,No
CUST5400,34,128910,735827,724,48,Yes
CUST5401,33,31686,108877,772,12,No
CUST5402,35,94375,213910,753,60,No
CUST5403,36,67900,712348,590,12,Yes
CUST5404,29,76501,451885,564,24,No
CUST5405,31,52854,346741,544,36,No
CUST5406,37,134146,305877,499,24,Yes
CUST5407,38,116992,323680,680,48,Yes
CUST5408,59,23550,290980,515,60,No
CUST5409,60,53360,326437,768,12,Yes
CUST5410,58,25176,769354,307,24,Yes
CUST5411,60,148859,136974,476,24,No
CUST5412,28,32937,147558,588,48,No
CUST5413,31,129145,97097,340,36,Yes
CUST5414,23,81563,386838,684,48,No
CUST5415,36,84423,628170,885,36,No
CUST5416,36,124879,52702,689,24,No
CUST5417,50,79072,699501,613,60,No
CUST5418,25,58810,79096,839,48,No
CUST5419,29,24422,634639,369,60,Yes
CUST5420,51,148160,268916,624,12,Yes
CUST5421,50,81682,348682,617,48,No
CUST5422,49,53603,274546,516,24,No
CUST5423,23,71923,501424,576,60,Yes
CUST5424,40,143188,751436,622,48,Yes
CUST5425,51,25902,541250,820,60,No
CUST5426,40,32697,358759,658,60,Yes
CUST5427,37,141612,483509,837,24,No
CUST5428,28,22702,375085,774,36,No
CUST5429,46,144830,603393,779,60,Yes
CUST5430,41,102902,606932,320,48,Yes
CUST5431,39,28454,654232,652,24,No
CUST5432,25,111143,279284,467,24,Yes
CUST5433,25,37037,122534,572,48,Yes
CUST5434,32,136876,557363,539,48,Yes
CUST5435,42,20649,154533,400,12,Yes
CUST5436,32,92607,383114,882,36,No
CUST5437,47,132741,695088,786,60,No
CUST5438,35,119385,188938,336,48,Yes
CUST5439,31,74844,125525,825,24,No
CUST5440,41,88738,360330,764,36,No
CUST5441,32,40629,602831,836,12,No
CUST5442,28,55703,526012,383,36,Yes
CUST5443,22,94915,107431,845,12,No
CUST5444,34,39335,635023,510,48,Yes
CUST5445,29,41895,406057,611,24,Yes
CUST5446,54,72377,284206,440,24,Yes
CUST5447,28,23889,292511,693,24,No
CUST5448,48,93080,743705,677,24,No
CUST5449,22,121903,717883,674,36,No
CUST5450,57,31908,317178,507,36,Yes
CUST5451,48,100289,571899,640,12,Yes
CUST5452,57,75210,173439,664,24,No
CUST5453,45,59406,104720,891,36,No
CUST5454,47,132281,172644,563,36,No
CUST5455,52,143102,684572,589,48,No
CUST5456,56,24220,436692,345,36,Yes
CUST5457,35,135344,316467,448,36,Yes
CUST5458,59,113319,683468,354,12,Yes
CUST5459,43,48549,723644,490,12,No
CUST5460,48,63239,367144,525,12,Yes
CUST5461,22,59995,622415,590,60,No
CUST5462,48,52998,318309,785,12,Yes
CUST5463,41,93450,148722,792,24,No
CUST5464,30,87231,653293,441,48,No
CUST5465,54,31141,142625,877,36,No
CUST5466,42,50792,397203,793,12,No
CUST5467,31,119147,310101,420,60,Yes
CUST5468,57,83232,766551,530,12,Yes
CUST5469,33,31821,518758,445,36,No
CUST5470,36,87152,272817,791,36,No
CUST5471,39,121073,613782,544,24,Yes
CUST5472,23,53741,781278,443,60,Yes
CUST5473,22,58412,740288,313,36,Yes
CUST5474,60,116593,74853,321,60,Yes
CUST5475,34,80778,764603,495,48,Yes
CUST5476,41,144670,272882,361,24,No
CUST5477,52,55110,210366,718,12,No
CUST5478,42,36088,105238,749,12,Yes
CUST5479,60,66338,183524,852,60,No
CUST5480,51,96172,120929,806,24,No
CUST5481,26,63331,613868,476,60,Yes
CUST5482,26,124123,107006,804,12,No
CUST5483,35,24802,668688,649,12,No
CUST5484,58,33750,677294,900,60,No
CUST5485,35,116081,178362,397,36,No
CUST5486,25,68282,401105,578,48,Yes
CUST5487,48,70006,133269,448,48,Yes
CUST5488,59,76056,82596,732,12,No
CUST5489,59,23064,360584,499,36,No
CUST5490,32,135567,762412,406,24,Yes
CUST5491,43,148942,705068,770,24,No
CUST5492,35,110409,210294,873,36,No
CUST5493,28,121109,507732,672,60,No
CUST5494,25,79771,248845,569,48,Yes
CUST5495,47,116938,615258,469,48,Yes
CUST5496,30,102388,384611,567,48,Yes
CUST5497,21,60088,525566,306,12,No
CUST5498,30,110987,633295,877,60,No
CUST5499,27,118439,190690,523,24,No
CUST5500,56,79364,695484,710,48,Yes
CUST5501,40,32572,590327,875,60,No
CUST5502,51,127436,747472,788,60,No
CUST5503,23,107646,117655,713,36,No
CUST5504,32,64389,776898,368,48,Yes
CUST5505,48,56684,183322,709,60,No
CUST5506,47,61128,637377,580,60,Yes
CUST5507,59,126202,447373,542,48,Yes
CUST5508,23,85666,423004,420,60,No
CUST5509,46,55322,293764,462,48,Yes
CUST5510,52,27935,464546,705,48,Yes
CUST5511,26,70798,157713,385,60,No
CUST5512,23,22117,419634,303,36,Yes
CUST5513,32,94622,77381,429,24,Yes
CUST5514,32,121402,61649,649,12,Yes
CUST5515,52,94960,369031,676,60,No
CUST5516,32,40041,491105,509,24,Yes
CUST5517,47,64212,281599,783,48,No
CUST5518,52,128412,546830,582,48,Yes
CUST5519,40,62053,552993,586,36,No
CUST5520,33,148666,302590,730,24,No
CUST5521,50,74663,541283,358,24,No
CUST5522,53,68692,149308,651,48,No
CUST5523,57,149275,491792,768,36,No
CUST5524,45,96533,783484,785,12,No
CUST5525,27,33680,244857,850,36,No
CUST5526,51,85597,519744,788,48,No
CUST5527,54,32776,794244,377,36,Yes
CUST5528,56,134918,773385,536,24,Yes
CUST5529,55,51369,430597,569,60,Yes
CUST5530,59,135247,633405,878,48,No
CUST5531,27,47126,59458,492,48,Yes
CUST5532,43,139149,480907,611,36,Yes
CUST5533,57,90860,672788,874,12,Yes
CUST5534,25,32274,238190,470,60,Yes
CUST5535,30,71402,281029,739,48,Yes
CUST5536,36,104295,127255,893,24,No
CUST5537,38,60192,778846,425,36,Yes
CUST5538,34,79397,402986,898,12,No
CUST5539,38,93825,248405,773,60,Yes
CUST5540,58,38057,450292,630,24,No
CUST5541,42,121652,52067,854,48,No
CUST5542,31,146827,180424,657,36,Yes
CUST5543,58,141814,106473,550,60,Yes
CUST5544,48,36421,680452,365,12,Yes
CUST5545,21,126528,74765,342,36,Yes
CUST5546,22,123445,533002,848,36,No
CUST5547,58,87423,331929,347,12,Yes
CUST5548,50,103750,76002,424,60,Yes
CUST5549,46,147617,500753,339,24,Yes
CUST5550,53,89051,167864,612,12,Yes
CUST5551,35,147509,427978,737,36,No
CUST5552,29,48046,373925,395,60,Yes
CUST5553,59,137662,56838,656,12,Yes
CUST5554,41,95649,120526,356,24,Yes
CUST5555,60,93646,639467,428,12,Yes
CUST5556,22,96557,177204,871,24,No
CUST5557,41,74929,417585,656,12,Yes
CUST5558,33,72385,572017,629,36,Yes
CUST5559,29,131819,746522,536,24,Yes
CUST5560,50,140290,393028,302,60,Yes
CUST5561,30,36342,86963,775,60,No
CUST5562,57,130929,564937,437,48,Yes
CUST5563,53,127741,95714,537,48,Yes
CUST5564,30,142156,300358,822,48,No
CUST5565,57,42856,773902,538,24,No
CUST5566,49,74953,92796,858,48,No
CUST5567,23,118054,539487,308,36,No
CUST5568,34,108287,56140,552,24,Yes
CUST5569,50,83785,429247,524,24,Yes
CUST5570,43,45476,491068,665,48,Yes
CUST5571,25,75672,465290,888,12,No
CUST5572,25,20210,187794,421,36,Yes
CUST5573,57,112457,711790,740,48,No
CUST5574,25,87041,717356,434,36,Yes
CUST5575,50,26392,72947,349,12,Yes
CUST5576,50,103677,265084,675,24,No
CUST5577,31,22137,724621,728,24,No
CUST5578,27,46874,689644,622,24,No
CUST5579,59,134479,357057,766,24,No
CUST5580,35,50775,353526,517,60,Yes
CUST5581,60,63448,134890,691,24,Yes
CUST5582,42,48090,381500,659,36,Yes
CUST5583,39,54545,584849,580,36,Yes
CUST5584,52,61764,513359,602,24,No
CUST5585,47,33645,167557,814,24,No
CUST5586,30,148562,727689,376,60,Yes
CUST5587,23,107637,50446,330,12,Yes
CUST5588,21,68548,259540,464,36,Yes
CUST5589,40,121880,409491,884,24,No
CUST5590,33,88719,547776,664,48,Yes
CUST5591,35,124138,478997,740,12,Yes
CUST5592,27,77464,155353,464,12,Yes
CUST5593,32,23492,54108,399,48,Yes
CUST5594,22,109261,107411,504,36,Yes
CUST5595,43,115909,538635,791,24,No
CUST5596,29,64304,584123,421,36,Yes
CUST5597,42,21523,99154,568,60,Yes
CUST5598,31,82307,740114,380,48,Yes
CUST5599,36,102376,541119,517,24,No
CUST5600,21,92158,308825,869,12,No
CUST5601,48,118636,654477,896,48,No
CUST5602,60,149871,548676,691,24,No
CUST5603,51,95509,316946,389,60,No
CUST5604,22,46154,760178,656,12,Yes
CUST5605,30,125303,696555,399,48,Yes
CUST5606,51,108963,222535,662,36,No
CUST5607,22,111736,698688,495,24,No
CUST5608,58,52555,729571,369,24,No
CUST5609,22,109248,508213,378,48,No
CUST5610,52,51233,300283,481,12,No
CUST5611,49,47710,692828,809,36,No
CUST5612,37,61735,633448,513,24,Yes
CUST5613,22,53308,466535,568,48,Yes
CUST5614,35,46998,731850,621,12,Yes
CUST5615,46,41111,492649,724,60,No
CUST5616,29,76849,515036,790,60,Yes
CUST5617,30,79235,533561,615,48,No
CUST5618,43,28000,561851,765,24,No
CUST5619,44,146030,172168,332,12,Yes
CUST5620,48,92318,366696,674,48,No
CUST5621,39,138757,150954,806,60,No
CUST5622,53,88748,476097,552,60,No
CUST5623,50,113752,250198,542,24,No
CUST5624,21,91454,687672,586,24,Yes
CUST5625,30,74099,434748,396,36,Yes
CUST5626,45,93468,150960,406,12,Yes
CUST5627,38,59763,264217,350,36,Yes
CUST5628,44,113163,645232,835,60,No
CUST5629,54,63267,629881,425,12,No
CUST5630,30,77731,588158,305,12,Yes
CUST5631,22,138556,185163,853,24,No
CUST5632,33,36077,533884,332,36,Yes
CUST5633,22,56995,248125,746,48,No
CUST5634,52,36937,323936,555,60,No
CUST5635,32,135952,563906,387,48,Yes
CUST5636,22,103466,81442,524,12,Yes
CUST5637,37,41323,440865,769,48,No
CUST5638,24,99444,574335,879,24,No
CUST5639,36,69783,235333,488,24,Yes
CUST5640,56,123658,258061,650,60,Yes
CUST5641,38,52273,157475,448,60,Yes
CUST5642,24,48098,218866,681,12,No
CUST5643,52,35597,622026,857,36,No
CUST5644,29,125808,209678,655,12,Yes
CUST5645,44,114913,102772,483,36,No
CUST5646,30,125665,591537,809,36,Yes
CUST5647,42,43362,645854,696,60,No
CUST5648,21,138176,206540,328,12,Yes
CUST5649,39,71000,259493,584,24,Yes
CUST5650,34,94087,565533,791,48,No
CUST5651,21,90611,64729,541,36,Yes
CUST5652,51,72002,677458,305,60,Yes
CUST5653,36,136785,50665,834,60,No
CUST5654,37,80833,227954,502,48,No
